,url,target
59632,https://context.reverso.net/traduction/allemand-francais/geschieht,"[692, 1265, 108, 1494, 474]"
59634,"https://www.automobile.fr/cat%C3%A9gorie/voiture/vhc:car,pgn:30,pgs:10,srt:date,sro:desc,frn:2014,ful:diesel,mlx:70000,ger:automatic_gear,pwn:110,dmg:true,vcg:estatecar","[1686, 1687]"
59635,https://www.idowa.de/inhalt.vilsheim-dorferneuerung-naehert-sich-dem-ende.49dccb05-56cc-45ff-a668-40b1a0fd538e.html,[572]
59638,https://mobile-dictionary.reverso.net/francais-synonymes/ennemi,"[108, 692]"
59639,https://context.reverso.net/traduction/francais-anglais/d%C3%A9crypter,"[692, 1265, 108]"
59640,https://cuisine.journaldesfemmes.fr/recette/349663-dome-de-sorbet-peche-sur-croustillant-pistache,[907]
59641,https://mots-croises.tazzaz.com/definition/probleme-de-taille.html,[1494]
59642,https://clients.cdiscount.com/MailBox/MailMessage.html/1499847036/CDISCOUNT_MAIL,[531]
59643,https://www.letelegramme.fr/morbihan/colpo/le-nouvel-accueil-de-loisirs-inaugure-lors-de-la-porte-ouverte-samedi-8-fevrier-09-02-2020-12499090.php,[572]
59644,https://www.lachainemeteo.com/meteo-france/ville-308997/previsions-meteo-blan-vendredi,[63]
59646,https://leconjugueur.lefigaro.fr/conjugaison/verbe/annoncer_feminin.html,"[108, 474]"
59647,https://www.ladepeche.fr/article/2011/08/24/1151849-decathlon-geant-dans-le-paysage-commercial.html,[572]
59648,https://www.cdiscount.com/high-tech/r-tx35-it.html,"[63, 1254]"
59653,https://mots-croises.tazzaz.com/definition/inactif.html,"[692, 1494]"
59655,https://www.marktplaats.nl/l/huis-en-inrichting/f/zo-goed-als-nieuw/31,[1686]
59657,https://www.societe.com/etablissement/j-v-m-79989635200017.html,[1687]
59662,https://fr.pons.com/traduction/allemand-fran%C3%A7ais/saugen,"[692, 1265, 1494, 474]"
59666,https://www.purepeople.com/media/elodie-fontan-27eme-ceremonie-des-trop_m5405975,[184]
59668,https://w33.sfgame.net,[1343]
59673,https://www.capital.fr/entreprises-marches/cristiano-ronaldo-va-lancer-une-ligne-de-lunettes-avec-lun-des-heritiers-agnelli-1360885,[184]
59679,https://www.programme-tv.net/programme/series-tv/r298876-les-experts-cyber/6650391-bebes-aux-encheres,[358]
59681,https://www.lesnumeriques.com/reflex-hybride/prise-en-main-de-l-hybride-nikon-z50-et-premiere-montee-iso-n142031.html,[531]
59684,https://context.reverso.net/traduction/anglais-francais/tidal+power,"[692, 1265, 1494]"
59685,https://context.reverso.net/translation/english-portuguese/beautiful+person,"[1265, 692]"
59686,"https://www.automobile.fr/voiture/smart-fortwo/vhc:car,cnt:de,pgn:3,pgs:10,srt:price,sro:asc,ms1:23000_4_,frn:2008,dmg:false",[1687]
59687,http://www.media2com.com/2019/12/aliexpress-mon-colis-n-est-pas-arrive-le-debut-du-calvaire.html,[531]
59689,https://dictionary.reverso.net/french-definition/inou%C3%AF,"[692, 1265, 1494, 108]"
59694,"https://www.automobile.fr/voiture/mercedes-benz-sprinter/vhc:car,pgn:10,pgs:10,srt:year,sro:asc,ms1:17200_116_,frn:2009,prx:7000,ful:diesel,dmg:false",[1687]
59697,https://www.listesdemots.net/c/c/3/mots6lettrescontenantcil.htm,"[692, 108, 1494]"
59698,"https://www.automobile.fr/Voiture/Mercedes-Benz-Mercedes-Benz-A-45-AMG-381-cv/vhc:car,cnt:it,pgn:2,pgs:10,srt:price,sro:asc,ms1:17200_229_,frn:2015,mlx:60000,dmg:false/pg:vipcar/290044436.html","[1686, 1687]"
59699,"https://www.morgenweb.de/mannheimer-morgen_artikel,-sport-umfrage-wo-steht-die-bundesliga-im-vergleich-_arid,1601392.html",[572]
59700,https://www.marmiton.org/recettes/recette_toast-au-fromage-de-chevre_20142.aspx,"[907, 122]"
59704,https://www.autoscout24.fr/offres/renault-megane-coupe-2-0-turbo-sport-275-r-s-trophy-n-279-essence-gris-cd9d1ce6-b65d-41c7-93a4-c9dc5fd73364,[1687]
59706,https://www.cuisineaz.com/diaporamas/10-choses-inimaginables-a-faire-avec-du-chou-fleur-470/interne/recette/8.aspx,"[907, 122]"
59707,https://www.societe.com/etablissement/lp-conseils-50374420300020.html,[377]
59708,https://saveig.org/friendswithbenefit83,[211]
59709,https://www.societe.com/bilan/automobiles-jm-420464950201712311.html,"[1686, 1687]"
59711,"https://www.marieclaire.fr/cuisine/peut-on-conserver-une-patisserie-au-refrigerateur,1220891.asp","[907, 122]"
59714,https://www.tameteo.com/meteo_Genouille-Europe-France-Charente+Maritime--1-41360.html,"[63, 1254, 1119]"
59718,"https://www.automobile.fr/Voiture/Land-Rover-Range-Rover-TDV6-Vogue-Serviceheft/vhc:car,srt:price,sro:asc,ms1:14800_5_,frn:2014,ger:automatic_gear,dmg:false/pg:vipcar/293292514.html","[1686, 1687]"
59719,https://www.societe.com/societe/modula-353698095.html,[377]
59725,https://www.750g.com/tajine-tunisien-r83137.htm,[122]
59729,http://www.jeuxvideo.com/wikis-soluce-astuces/803709/saintes-reliques.htm,[381]
59736,https://www.2ememain.be/a/autos-pieces-accessoires/autres-pieces-automobiles/m1490678343-jaguar-s-type-in-onderdelen.html,[1686]
59739,https://www.ouest-france.fr/pays-de-la-loire/craon-53400/craon-un-nouveau-chantier-au-parc-du-chateau-6712021,[572]
59740,https://dictionnaire.reverso.net/francais-definition/m%27y+atteler,"[692, 1265, 108, 1494, 474]"
59741,https://www.nicematin.com/vie-locale/le-point-sur-la-circulation-greve-des-pv-manifestation-des-hospitaliers-voici-votre-brief-info-de-ce-jeudi-matin-431072,[572]
59743,http://www.jeuxvideo.com/test/945540/my-hero-one-s-justice-un-jeu-de-combat-centre-sur-le-fan-service.htm,[1343]
59747,https://fr.shopping.rakuten.com/s/sony+a7s+iii,[531]
59748,https://www.lachainemeteo.com/meteo-france/ville-338571/previsions-meteo-dogneville-demain,"[63, 1254, 1119]"
59750,https://www.lachainemeteo.com/meteo-france/ville-216027/previsions-meteo-flins-sur-seine-demain,"[63, 1254, 1119]"
59751,https://context.reverso.net/traduccion/frances-espanol/frapp%C3%A9,"[692, 1265, 1494, 474]"
59752,https://mots-croises.tazzaz.com/definition/agenda.html,"[692, 1494]"
59756,https://suchen.mobile.de/auto/mercedes-benz-oldtimer-cabrio.html,[1687]
59758,https://dictionnaire.reverso.net/francais-synonymes/tranche,"[692, 1265, 108, 1494, 474]"
59769,https://www.senscritique.com/liste/My_anime_list/527814,[211]
59770,https://www.femmeactuelle.fr/mode/news-mode/photos-carla-bruni-porte-le-costume-dhomme-comme-personne-on-copie-son-look-tendance-2083792,[184]
59771,https://www.societe.com/societe/europatours-323903013.html,[377]
59774,https://pikdo.biz/u/ocee_r/508268334,"[184, 358]"
59775,https://www.lachainemeteo.com/meteo-france/ville-142793/previsions-meteo-aritxague-heure-par-heure,"[63, 1254, 1119]"
59777,https://www.societe.com/societe/stepup-pharma-consult-851807297.html,[377]
59779,https://www.linternaute.fr/dictionnaire/fr/definition/atavique,"[692, 1265, 1494, 474]"
59780,https://www.supersoluce.com/soluce/ico-shadow-colossus/colosse-15-argus,[381]
59783,http://www.jeuxvideo.com/forums/1-19226-182402-1-0-1-0-spoil-la-verite-est-ecrite-dans-le-sang.htm,[1343]
59784,https://annuaire.118712.fr/ppart/Jura-39/Viry-39360/Capelli_jean-pierre-JCHDDAAJCD_2E0010F00001R20800T60260S,[377]
59789,https://www.senscritique.com/contact/Nazanin_Boniadi/82693,[184]
59790,https://sports.orange.fr/videos/zapping/zap-sport-du-5-mars-l-om-arrache-le-nul-de-justesse-video-CNT000000Zlyz2.html,[211]
59791,https://fr.shopping.rakuten.com/mfp/5413603/le-sorcier-et-le-serpent-blanc,[531]
59792,http://m.jeuxvideo.com/forums/42-3017606-60965023-1-0-1-0-passer-un-chevalier-en-5-etoiles.htm,[211]
59795,https://fr.shopping.rakuten.com/s/discours+de+la+methode,[531]
59796,https://fr.shopping.rakuten.com/s/le+roman+d+un+enfant+loti,[531]
59797,https://www.listesdemots.net/c/b/3/mots5lettrescontenantbcl.htm,"[692, 1265, 108, 1494]"
59798,http://www.jeuxvideo.com/jeux/pc/jeu-709712/avis,[1343]
59801,https://www.linternaute.fr/dictionnaire/fr/definition/debouler,"[692, 1265, 108, 1494, 474]"
59804,https://www.societe.com/societe/rosa-compta-820270247.html,[377]
59806,http://lemotdujour.over-blog.com/article-1322079.html,"[692, 108]"
59807,https://www.senscritique.com/liste/Meilleurs_romans_de_Huysmans/1630461,[474]
59810,"https://www.automobile.fr/Voiture/BMW-X3-xDrive20d-xLine-Navi-Prof.-AHK-Leder/vhc:car,cnt:de,srt:price,sro:asc,ms1:3500_48_,frn:2017,prn:17500,prx:40000,slt:dealer,ful:diesel,mln:20000,mlx:60000,ger:automatic_gear,itp:leather,dmg:false,vat:1,pa:rear_sensors!rear_view_cam!front_sensors,nvs:true,srf:true,fsh:true/pg:vipcar/290930841.html","[1686, 1687]"
59812,https://www.ebay-kleinanzeigen.de/s-autos/saarland/audi-a6/k0c216l285+autos.fuel_s:diesel,[1686]
59813,https://fr.shopping.rakuten.com/s/asus+rog+g752,[531]
59814,https://www.lachainemeteo.com/meteo-france/ville-450090/previsions-meteo-nancay-aujourdhui,"[63, 1254, 1119]"
59816,http://jeu.info/solution/picture-quiz-logos-niveau-1.html,[381]
59819,https://www.senscritique.com/livre/Red_Queen_tome_4_War_Storm/29266599/details,[474]
59824,https://www.ouest-france.fr/pays-de-la-loire/saint-andre-goule-doie-85250/un-columbarium-avec-le-reamenagement-du-cimetiere-6314238,[572]
59827,https://dictionnaire.reverso.net/francais-espagnol/Second-ma%C3%AEtre,"[692, 1265, 108, 1494, 474]"
59829,https://www.linternaute.fr/dictionnaire/fr/definition/voir-rouge,"[692, 1265, 1494, 474]"
59830,http://m.meteocity.com/City/meteoCityDetails/88289,"[63, 1254]"
59831,https://www.societe.com/societe/entreprise-marc-632920740.html,[377]
59834,https://larochesuryon.maville.com/actu/actudet_-angers.-une-enfant-de-1-an-disparait-le-dispositif-alerte-enlevement-declenche_loc-3994083_actu.Htm,[572]
59837,"https://www.automobile.fr/Voiture/Jaguar-XE-E-Performance-Aut.-Pure-Limousine,/vhc:car,pgn:1,pgs:10,srt:price,sro:asc,ms1:12400_4_,frn:2015,ful:diesel,mlx:80000,ger:automatic_gear/pg:vipcar/293307763.html","[1686, 1687]"
59838,http://www.jeuxvideo.com/news/1101993/monster-hunter-world-iceborn-les-nouveautes-du-marteau.htm,"[381, 1343]"
59839,https://cuisine.journaldesfemmes.fr/gastronomie/1325260-recettes-avec-gateaux-aperitifs/1326553-crackers-facon-cheese-cake-au-concombre,[907]
59840,https://context.reverso.net/translation/english-french/self+belief,"[692, 1265]"
59845,https://chefsimon.com/gourmets/cuisine-en-folie-70f69231-6923-4981-812b-956249e48b1b/recettes/tarte-framboise-panna-cotta-verveine-citron,[907]
59849,https://www.societe.com/societe/photonis-technologies-533819074.html,[377]
59850,https://www.programme.tv/c21108374-body-soul/body-soul-165969534,"[211, 358]"
59851,https://dictionnaire.reverso.net/anglais-francais/down+free,"[692, 1265, 108, 1494, 474]"
59853,https://www.societe.com/societe/madame-marie-france-martin-fardon-311634075.html,[377]
59854,https://www.corsematin.com/article/ajaccio/video-la-tension-monte-au-rond-point-de-la-gare-dajaccio,"[572, 211]"
59859,https://www.femmeactuelle.fr/bio/philippe-manoeuvre,"[122, 211]"
59861,https://www.ouest-france.fr/auvergne-rhone-alpes/voiron-38500,[572]
59862,"https://www.ladepeche.fr/communes/capendu,11068/page-51",[572]
59864,https://cuisine.journaldesfemmes.fr/recette/339804-gateau-de-courge,[907]
59868,https://www.20minutes.fr/people/diaporama-14321-photo-1122005-people-coulisses-defiles-fashion-week-paris,[184]
59869,https://www.telestar.fr/actu-tv/forrest-gump-ce-que-vous-ne-saviez-pas-sur-ce-film-culte-32429,[184]
59874,https://fr.shopping.rakuten.com/s/dvd+comme+des+betes+2,[531]
59878,https://www.purepeople.com/media/camille-cerf-et-m-pokora-dans-les_m1987088,[184]
59885,https://buzzly.fr/malcolm-a-quoi-ressemblent-les-acteurs-15-ans-plus-tard-lloyd-c-est-toi.html,[184]
59888,http://www.jeuxvideo.com/wikis-soluce-astuces/1003919/le-javelin-colosse.htm,"[381, 1343]"
59889,https://fr.shopping.rakuten.com/offer/buy/2851035336/doc-tr-format-beau-livre.html,[531]
59891,https://dictionnaire.reverso.net/anglais-francais/glassman,"[692, 1265, 108, 1494, 474]"
59895,https://fr.shopping.rakuten.com/offer/buy/967975283/sani-spray-500-ml.html,[531]
59898,https://www.linternaute.fr/dictionnaire/fr/synonyme/contamine,"[692, 1265, 1494, 474]"
59899,"https://www.automobile.fr/voiture/porsche/vhc:car,ms1:20100__,frx:1979,prx:15000,dmg:false,vcg:offroad!sportscar!van!cabrio!smallcar!othercar",[1687]
59902,https://www.autoscout24.de/angebote/-61a8b29d-b96e-d117-e053-e250040a7de5,[1686]
59904,https://www.autotrader.co.uk/classified/advert/202002036905770,"[1686, 1687]"
59906,https://www.societe.com/societe/geotrend-839435484.html,[377]
59914,https://www.mesrecettesfaciles.fr/recipe/clafoutis-aux-pommes-et-abricots,[907]
59921,https://vikings.hypnoweb.net/vikings/les-acteurs-principaux/alyssa-sutherland/alyssa-sutherland-filmographie.235.687,"[184, 358]"
59924,https://www.supertoinette.com/recette/317/cake-a-l-ananas.html,[907]
59925,"https://www.automobile.fr/fourgonnette-%28fourgon%29-camion-jusqu%27%C3%A0%C2%A0-75t/renault/vhc:vanupto7500,cnt:it,mke:20700,mld:trafic,frn:2010,prx:22500,ful:diesel,mlx:150000,dmg:false,abs:true,crl:true",[1687]
59927,https://www.senscritique.com/liste/Les_nouvelles_series_de_2019/2243230,[358]
59931,https://context.reverso.net/traduction/italien-francais/sgherro,"[692, 1265, 1494, 474]"
59932,https://mobile-dictionary.reverso.net/francais-definition/rabubaucher,"[692, 1265, 1494, 474]"
59933,https://context.reverso.net/t%C5%82umaczenie/angielski-polski/foster+care,"[692, 1265, 1494, 474]"
59935,https://www.purebreak.com/realtv/l-amour-est-dans-le-pre_e35653/photos/1,[184]
59936,https://www.cuisineactuelle.fr/recettes/poulet-aux-pousses-de-bambou-208697,[122]
59940,https://www.tameteo.com/tredarzec/heure-par-heure,"[63, 1254, 1119]"
59941,https://www.marinetraffic.com/en/ais/details/ships/shipid:177595/mmsi:227568010/vessel:GERANOE,[1343]
59943,https://www.letelegramme.fr/finistere/morlaix/fleurs-une-horticultrice-dans-le-vent-03-04-2019-12250346.php,[572]
59945,https://www.2ememain.be/a/autos/audi/m1513792488-audi-a3-tdi.html,[1686]
59946,http://www.jeuxvideo.com/jeux/jeu-985429,[1343]
59948,http://instants-de-douceurs.over-blog.com/2016/01/le-flan-aux-oeufs-version-lait-d-amande.html,[907]
59950,https://www.babelio.com/livres/Sijie-Balzac-et-la-Petite-Tailleuse-chinoise/1652,[474]
59953,https://m.mobile.de/auto-inserat/dodge-challenger-392-srt8-bremen/292034878.html,[1686]
59955,https://leconjugueur.lefigaro.fr/nombre/1855262.html,"[108, 474]"
59959,https://fr.shopping.rakuten.com/offer/buy/2871409714/fauteuil-de-jardin-sylvestre-en-pin-gris-oogarden.html,[531]
59962,https://www.elleadore.com/recette/la-recette-du-burger-philibert-de-big-fernand-22391,[122]
59963,https://mobile-dictionary.reverso.net/francais-espagnol/se%20termine,"[692, 1265, 108]"
59964,https://www.programme-tv.net/biographie/174864-mara-rooney/diaporama,"[184, 358]"
59967,"https://www.automobile.fr/voiture/r/vhc:car,pgn:3,pgs:10,ms1:__r,frn:2019,prx:12000,mlx:150000,dmg:false",[1687]
59969,"https://www.automobile.fr/voiture/peugeot-partner/vhc:car,cnt:de,ms1:19300_29_,frn:1999,frx:2005,prx:3000,ful:diesel,mlx:200000,pwx:110,vcg:offroad!sportscar!van!limousine!estatecar!cabrio!smallcar!othercar","[1686, 1687]"
59970,https://www.modhoster.com/mods/batiment-intermarche,[381]
59971,https://www.societe.com/societe/automobiles-car-delivery-534912852.html,"[1687, 377]"
59972,https://www.listesdemots.net/c/e/4/mots6lettrescontenanteegr.htm,"[692, 108, 1494]"
59974,https://m.smaker.pl//polecane/propozycje-menu-na-50-urodziny,"[907, 122]"
59977,http://ghislaine17.ek.la/petits-pains-grilles-facon-krisprolls-suedois-a126011050,"[907, 122]"
59978,https://www.psu.com/news/rumor-sly-cooper-5-leaked-2020-release-listed,[1343]
59980,https://dirigeant.societe.com/dirigeant/Isaac.RHOUM.08245603.html,[377]
59981,https://dict.leo.org/allemand-fran%C3%A7ais/sich%20zurechtfinden,"[692, 1265, 1494]"
59985,https://m.rtl.be/info/1163396,[572]
59986,https://dictionnaire.reverso.net/allemand-francais/wahrgenommen,"[692, 1265, 108, 1494, 474]"
59990,"https://www.automobile.fr/voiture/renault/vhc:car,ms1:20700__,frn:2016,prx:20000,ful:diesel,pwn:66,dmg:true,vcg:limousine!smallcar","[1686, 1687]"
59991,http://www.jeuxvideo.com/wikis-soluce-astuces/coffre-cache-pres-de-la-maison-d-irgnir/229622,[381]
59992,http://www.cybermadeira.com/classificados-madeira_1_2-rodas_53_72.html,"[1686, 1687]"
59994,https://fr.shopping.rakuten.com/s/pourrat+belle+mignonne,[531]
59995,https://www.voici.fr/bios-people/pippa-middleton,"[184, 358]"
60000,https://www.meteo60.fr/previsions-meteo-france-cubelles.html,"[63, 1254]"
60003,https://www.societe.com/societe/vivre-ensemble-pour-les-enfants-de-l-ecole-ferry-sevigne-811098243.html,[377]
60007,https://m.mobile.de/auto-inserat/renault-scenic-dci-110fap-renault-eco2-1-hand-scheckheft-niederkassel/293076847.html,"[1686, 1687]"
60008,https://1mot.net/dorat,"[692, 1265, 108, 1494]"
60009,http://www.jeuxvideo.com/forums/42-26434-37812852-1-0-1-0-coup-de-gueule-courroux-de-sparte.htm,"[381, 1343]"
60010,http://m.jeuxvideo.com/forums/42-27759-54590438-1-0-1-0-br-boutique-du-jour.htm,"[381, 1343]"
60015,https://www.lachainemeteo.com/meteo-france/ville-579417/previsions-meteo-lye-aujourdhui,"[63, 1254, 1119]"
60019,https://www.dailymotion.com/video/x7p44qc,[211]
60021,"https://www.midilibre.fr/2019/05/04/face-aux-sectes-il-faut-eduquer-les-gens-ca-narrive-pas-quaux-autres,8179993.php",[572]
60023,https://www.cuisineaz.com/recettes/brownies-light-au-chocolat-et-noix-71629.aspx,[907]
60025,https://www.cuisineactuelle.fr/recettes/legumes-farcis-49257,"[907, 122]"
60030,https://www.societe.com/societe/ets-charles-julien-euro-machines-a-bois-et-outillages-e-m-b-387637697.html,[377]
60031,https://www.autoscout24.fr/offres/bmw-320-serie-3-touring-f31-07-2012-07-2015-touring-xdr-diesel-gris-c78bb198-8aaf-447d-e053-e250040a6163,"[1686, 1687]"
60033,https://www.cuisineactuelle.fr/guide-du-bien-manger/conversions-et-mesures/nos-secrets-pour-cuire-le-filet-de-boeuf-parfaitement-186835,"[907, 122]"
60035,https://m.mobile.de/auto-inserat/land-rover-range-rover-velar-velar-r-dynamic-s-20-zoll-pano-rastatt-bw/293576169.html,[1687]
60040,https://clients.cdiscount.com/DisplayOrderTrackingByOrderId.mvc/00000000000000000000K6PG5V,[531]
60042,https://www.midilibre.fr/herault/beziers/page-29,[572]
60043,https://chefsimon.com/recettes/bugnes--2,[907]
60044,https://www.commentcamarche.net/forum/affich-11515487-sed-ligne-precedant-celle-identifie,[1343]
60045,https://fr.shopping.rakuten.com/s/radio+reveil+rose,[531]
60048,https://dirigeant.societe.com/dirigeant/Damien.MEGARD.07062322.html,[377]
60049,https://www.mystalk.net/detail/2238738068719102743,[184]
60055,https://www.babelio.com/livres/Vincent-Des-silences-et-des-cris/1079912,[474]
60057,https://www.cdiscount.com/search/10/perche+pro+a+selfie+pour+telephone.html,[531]
60058,https://mobile-dictionary.reverso.net/italien-francais/scodella,"[692, 1265, 1494]"
60061,http://forum.doctissimo.fr/nutrition/alimentation-enfant/yaourt-aromatise-sujet_148056_1.htm,[211]
60062,http://www.leparisien.fr/seine-saint-denis-93/4,[572]
60063,http://m.jeuxvideo.com/forums/42-3011564-59145866-1-0-1-0-probleme-personnages.htm,"[381, 1343]"
